Subgroup	Sample	Type	Normalized_depth	Median_value	Control_Normalized_depth
gy2	C120-CKZ02	CON	0.425273390036452	0.303214069132808	1.4026
gy2	C121-CKZ03	CON	0.54421768707483	0.303214069132808	1.7948
gy2	C122-CKZ04	CON	0.582464745554874	0.303214069132808	1.9210
gy2	C127-CZH04	Control	0.240529164161155	0.303214069132808	0.7933
gy2	C134-CMH01	Control	0.484848484848485	0.303214069132808	1.5990
gy2	C137-CMH04	Control	0.285597715218278	0.303214069132808	0.9419
gy2	C138-CMH05	Control	0.383463151587777	0.303214069132808	1.2647
gy2	C139-CBY01	Control	0.364298724954463	0.303214069132808	1.2015
gy2	C142-CHU01	Control	0.279941577409932	0.303214069132808	0.9232
gy2	C144-CHU03	Control	0.332527206771463	0.303214069132808	1.0967
gy2	C145-CMA01	Control	0.328445747800586	0.303214069132808	1.0832
gy2	C148-CTJ01	Control	0.228777844671884	0.303214069132808	0.7545
gy2	C149-CTJ02	Control	0.290875688916105	0.303214069132808	0.9593
gy2	C150-CTJ03	r1-r2-gy1	0.379924015196961	0.303214069132808	1.2530
gy2	C151-CHA-E21	Control	0.353194103194103	0.303214069132808	1.1648
gy2	C152-CKZ06	Control	0.209876543209877	0.303214069132808	0.6922
gy2	C153-CHA-S21	Control	0.375	0.303214069132808	1.2367
gy2	C154-CBA01	r3-r4-g1-g2-b4	0.253776435045317	0.303214069132808	0.8370
gy2	C156-CBA03	Control	0.315151515151515	0.303214069132808	1.0394
gy2	KOR01	Control	0.308788598574822	0.303214069132808	1.0184
gy2	KOR02	Control	0.178784266984505	0.303214069132808	0.5896
gy2	KOR03	Control	0.304806565064478	0.303214069132808	1.0053
gy2	KOR04	CON	0.456674473067916	0.303214069132808	1.5061
gy2	KOR05	Control	0.341779611078374	0.303214069132808	1.1272
gy2	KOR07	CON	0.408878504672897	0.303214069132808	1.3485
r1	C001-CHA-E01	Control	0.601322910402886	0.36563071297989	1.6446
r1	C002-CHA-E02	Control	0.42042042042042	0.36563071297989	1.1498
r1	C003-CHA-E03	Control	0.619962802231866	0.36563071297989	1.6956
r1	C004-CHA-E04	Control	0.183038438071995	0.36563071297989	0.5006
r1	C005-CHA-E05	CON	0.479616306954436	0.36563071297989	1.3118
r1	C006-CHA-E06	Control	0.11997600479904	0.36563071297989	0.3281
r1	C007-CHA-E07	r3-r4-g1-g2-b4	0.783132530120482	0.36563071297989	2.1419
r1	C008-CHA-E08	Control	0.421686746987952	0.36563071297989	1.1533
r1	C010-CHA-E10	r1-r2-gy1	0	0.36563071297989	0.0000
r1	C011-CHA-E11	r3-r4-g2-b3-gy1	0.423472474289171	0.36563071297989	1.1582
r1	C012-CHA-E12	Control	0.478755236385398	0.36563071297989	1.3094
r1	C013-CHA-E13	Control	0.243605359317905	0.36563071297989	0.6663
r1	C014-CHA-E14	Control	0.300842358604091	0.36563071297989	0.8228
r1	C015-CHA-E15	Control	0.55045871559633	0.36563071297989	1.5055
r1	C016-CHA-E16	r3-r4-g1-g2-b4	0.421686746987952	0.36563071297989	1.1533
r1	C017-CHA-E17	Control	0.17931858936043	0.36563071297989	0.4904
r1	C018-CHA-E18	Control	0.303214069132808	0.36563071297989	0.8293
r1	C019-CHA-E19	Control	0.36036036036036	0.36563071297989	0.9856
r1	C020-CHA-E20	Control	0.422960725075529	0.36563071297989	1.1568
r1	C021-CHA-S01	Control	0.181928441479685	0.36563071297989	0.4976
r1	C021-CHA-S01_2	Control	0.549450549450549	0.36563071297989	1.5027
r1	C022-CHA-S02	Control	0.303582270795386	0.36563071297989	0.8303
r1	C023-CHA-S03	Control	0.243013365735115	0.36563071297989	0.6646
r1	C023-CHA-S03_2	Control	0.300480769230769	0.36563071297989	0.8218
r1	C024-CHA-S04	r1-r2-gy1	0	0.36563071297989	0.0000
r1	C024-CHA-S04_2	Control	0.717274357441721	0.36563071297989	1.9617
r1	C025-CHA-S05	CON	0.418910831837223	0.36563071297989	1.1457
r1	C026-CHA-S06	Control	0.303951367781155	0.36563071297989	0.8313
r1	C027-CHA-S07	Control	0.548446069469835	0.36563071297989	1.5000
r1	C028-CHA-S08	Control	0.850546780072904	0.36563071297989	2.3262
r1	C029-CHA-S09	Control	0.303214069132808	0.36563071297989	0.8293
r1	C030-CHA-S10	Control	0.541842263696568	0.36563071297989	1.4819
r1	C035-CHA-S15	Control	0.428396572827417	0.36563071297989	1.1717
r1	C036-CHA-S16	r1-r2-gy1	0	0.36563071297989	0.0000
r1	C037-CHA-S17	Control	0.364298724954463	0.36563071297989	0.9964
r1	C038-CHA-S18	Control	0.364963503649635	0.36563071297989	0.9982
r1	C039-CHA-S19	Control	0.302846759539673	0.36563071297989	0.8283
r1	C040-CHA-S20	Control	0.240673886883273	0.36563071297989	0.6582
r1	C041-CHA-N01	Control	0.603864734299517	0.36563071297989	1.6516
r1	C042-CHA-N02	Control	0.489895897121862	0.36563071297989	1.3399
r1	C044-CHA-N04	Control	0.731261425959781	0.36563071297989	2.0000
r1	C045-CHA-N05	Control	0.480192076830732	0.36563071297989	1.3133
r1	C046-CHA-N06	r3-r4-g1-g2-b4	1.01857399640503	0.36563071297989	2.7858
r1	C047-CHA-N07	r3-r4-g1-g2-b4	0.538922155688623	0.36563071297989	1.4740
r1	C048-CHA-N08	Control	0.604229607250755	0.36563071297989	1.6526
r1	C049-CHA-N09	Control	0.471142520612485	0.36563071297989	1.2886
r1	C050-CHA-N10	CON	0.60313630880579	0.36563071297989	1.6496
r1	C051-CHA-N11	CON	0.363856882959369	0.36563071297989	0.9951
r1	C052-CHA-N12	r3-r4-g2-b3-gy1	0.305064063453325	0.36563071297989	0.8344
r1	C054-CHA-N14	Control	0.730816077953715	0.36563071297989	1.9988
r1	C055-CHA-N15	CON	0.121065375302663	0.36563071297989	0.3311
r1	C056-CHA-N16	Control	0.2460024600246	0.36563071297989	0.6728
r1	C057-CHA-N17	Control	0.366748166259169	0.36563071297989	1.0031
r1	C058-CHA-N18	Control	0.530347672362994	0.36563071297989	1.4505
r1	C059-CHA-N19	r3-r4-g2-b3-gy1	0.426049908703591	0.36563071297989	1.1652
r1	C061-CHA-NE01	CON	0.854179377669311	0.36563071297989	2.3362
r1	C062-CHA-NE02	Control	0.547112462006079	0.36563071297989	1.4964
r1	C063-CHA-NE03	Control	0.546116504854369	0.36563071297989	1.4936
r1	C064-CHA-NE04	r3-r4-g1-g2-b4	0.426309378806334	0.36563071297989	1.1660
r1	C066-CHA-NE06	Control	0.184729064039409	0.36563071297989	0.5052
r1	C067-CHA-NE07	Control	0.303030303030303	0.36563071297989	0.8288
r1	C069-CHA-NE09	Control	0.608272506082725	0.36563071297989	1.6636
r1	C070-CHA-NE10	Control	0.242130750605327	0.36563071297989	0.6622
r1	C071-CHA-NE11	Control	0.471976401179941	0.36563071297989	1.2909
r1	C072-CHA-NE12	Control	0.60459492140266	0.36563071297989	1.6536
r1	C073-CHA-NE13	r3-r4-g1-g2-b4	0.660660660660661	0.36563071297989	1.8069
r1	C074-CHA-NE14	Control	0.480769230769231	0.36563071297989	1.3149
r1	C075-CHA-NE15	CON	0.060459492140266	0.36563071297989	0.1654
r1	C076-CHA-NE16	Control	0.304878048780488	0.36563071297989	0.8338
r1	C077-CHA-NE17	r3-r4-g2-b3-gy1	0.300842358604091	0.36563071297989	0.8228
r1	C078-CHA-NE18	r3-r4-g1-g2-b4	0.792199878123096	0.36563071297989	2.1667
r1	C079-CHA-NE19	Control	0.615006150061501	0.36563071297989	1.6820
r1	C081-CHA-C01	r1-r2-gy1	0	0.36563071297989	0.0000
r1	C082-CHA-C02	Control	0.306184935701164	0.36563071297989	0.8374
r1	C083-CHA-C03	r3-r4-g1-g2-b4	0.605326876513317	0.36563071297989	1.6556
r1	C084-CHA-C04	Control	0.667070952092177	0.36563071297989	1.8244
r1	C086-CHA-C06	Control	0.33167495854063	0.36563071297989	0.9071
r1	C087-CHA-C07	Control	0.494132180358246	0.36563071297989	1.3515
r1	C088-CHA-C08	Control	0.492914356130622	0.36563071297989	1.3481
r1	C089-CHA-C09	Control	0.180396873120866	0.36563071297989	0.4934
r1	C090-CHA-C10	Control	0.492610837438424	0.36563071297989	1.3473
r1	C091-CHA-C11	r3-r4-g1-g2-b4	0.600961538461538	0.36563071297989	1.6436
r1	C094-CHA-C14	r3-r4-g1-g2-b4	0.121506682867558	0.36563071297989	0.3323
r1	C095-CHA-C15	CON	0.359496704613541	0.36563071297989	0.9832
r1	C096-CHA-C16	r3-r4-g2-b3-gy1	0.483968542044767	0.36563071297989	1.3237
r1	C097-CHA-C17	Control	0.0604960677555959	0.36563071297989	0.1655
r1	C099-CHA-C19	Control	0.36563071297989	0.36563071297989	1.0000
r1	C100-CHA-C20	Control	0.120918984280532	0.36563071297989	0.3307
r1	C102-CZA02	Control	0.199733688415446	0.36563071297989	0.5463
r1	C107-CZA07	r3-r4-g1-g2-b4	0.54678007290401	0.36563071297989	1.4954
r1	C111-CUG03	Control	0.182815356489945	0.36563071297989	0.5000
r1	C112-CUG04	r1-r2-gy1	0	0.36563071297989	0.0000
r1	C114-CMG01	Control	0.2999400119976	0.36563071297989	0.8203
r1	C116-CMG03	CON	0.2999400119976	0.36563071297989	0.8203
r1	C117-CMG04	Control	0.359712230215827	0.36563071297989	0.9838
r1	C118-CMG05	Control	0.301023479831427	0.36563071297989	0.8233
r1	C120-CKZ02	CON	0.425273390036452	0.36563071297989	1.1631
r1	C121-CKZ03	CON	0.309214594928881	0.36563071297989	0.8457
r1	C122-CKZ04	CON	0.306560392397302	0.36563071297989	0.8384
r1	C127-CZH04	Control	1.32291040288635	0.36563071297989	3.6182
r1	C134-CMH01	Control	0.242424242424242	0.36563071297989	0.6630
r1	C137-CMH04	Control	0.611995104039168	0.36563071297989	1.6738
r1	C138-CMH05	Control	0.239664469742361	0.36563071297989	0.6555
r1	C139-CBY01	Control	0.485731633272617	0.36563071297989	1.3285
r1	C142-CHU01	Control	0.389483933787731	0.36563071297989	1.0652
r1	C144-CHU03	Control	0.665054413542926	0.36563071297989	1.8189
r1	C145-CMA01	Control	0.527859237536657	0.36563071297989	1.4437
r1	C148-CTJ01	Control	0.301023479831427	0.36563071297989	0.8233
r1	C149-CTJ02	Control	0.489895897121862	0.36563071297989	1.3399
r1	C150-CTJ03	r1-r2-gy1	0	0.36563071297989	0.0000
r1	C151-CHA-E21	Control	0.245700245700246	0.36563071297989	0.6720
r1	C152-CKZ06	Control	0.308641975308642	0.36563071297989	0.8441
r1	C153-CHA-S21	Control	0.6875	0.36563071297989	1.8803
r1	C154-CBA01	r3-r4-g1-g2-b4	0.241691842900302	0.36563071297989	0.6610
r1	C156-CBA03	Control	0.424242424242424	0.36563071297989	1.1603
r1	KOR01	Control	0.296912114014252	0.36563071297989	0.8121
r1	KOR02	Control	0.178784266984505	0.36563071297989	0.4890
r1	KOR03	Control	0.293083235638921	0.36563071297989	0.8016
r1	KOR04	CON	0.351288056206089	0.36563071297989	0.9608
r1	KOR05	Control	0.176782557454331	0.36563071297989	0.4835
r1	KOR07	CON	0.525700934579439	0.36563071297989	1.4378
r2	C001-CHA-E01	Control	0.0601322910402886	0.121951219512195	0.4931
r2	C002-CHA-E02	Control	0	0.121951219512195	0.0000
r2	C003-CHA-E03	Control	0.0619962802231866	0.121951219512195	0.5084
r2	C004-CHA-E04	Control	0	0.121951219512195	0.0000
r2	C005-CHA-E05	CON	0.0599520383693046	0.121951219512195	0.4916
r2	C006-CHA-E06	Control	0.0599880023995201	0.121951219512195	0.4919
r2	C007-CHA-E07	r3-r4-g1-g2-b4	0.0602409638554217	0.121951219512195	0.4940
r2	C008-CHA-E08	Control	0.0602409638554217	0.121951219512195	0.4940
r2	C010-CHA-E10	r1-r2-gy1	0	0.121951219512195	0.0000
r2	C011-CHA-E11	r3-r4-g2-b3-gy1	0.181488203266788	0.121951219512195	1.4882
r2	C012-CHA-E12	Control	0.239377618192699	0.121951219512195	1.9629
r2	C013-CHA-E13	Control	0.365408038976857	0.121951219512195	2.9963
r2	C014-CHA-E14	Control	0.180505415162455	0.121951219512195	1.4801
r2	C015-CHA-E15	Control	0.091743119266055	0.121951219512195	0.7523
r2	C016-CHA-E16	r3-r4-g1-g2-b4	1.14457831325301	0.121951219512195	9.3855
r2	C017-CHA-E17	Control	0.119545726240287	0.121951219512195	0.9803
r2	C018-CHA-E18	Control	0.0606428138265616	0.121951219512195	0.4973
r2	C019-CHA-E19	Control	0.0600600600600601	0.121951219512195	0.4925
r2	C020-CHA-E20	Control	0.181268882175227	0.121951219512195	1.4864
r2	C021-CHA-S01	Control	0.181928441479685	0.121951219512195	1.4918
r2	C021-CHA-S01_2	Control	0.183150183150183	0.121951219512195	1.5018
r2	C022-CHA-S02	Control	0.0607164541590771	0.121951219512195	0.4979
r2	C023-CHA-S03	Control	0.243013365735115	0.121951219512195	1.9927
r2	C023-CHA-S03_2	Control	0.210336538461538	0.121951219512195	1.7248
r2	C024-CHA-S04	r1-r2-gy1	0	0.121951219512195	0.0000
r2	C024-CHA-S04_2	Control	0.119545726240287	0.121951219512195	0.9803
r2	C025-CHA-S05	CON	0.299222022740874	0.121951219512195	2.4536
r2	C026-CHA-S06	Control	0.121580547112462	0.121951219512195	0.9970
r2	C027-CHA-S07	Control	0.12187690432663	0.121951219512195	0.9994
r2	C028-CHA-S08	Control	0.121506682867558	0.121951219512195	0.9964
r2	C029-CHA-S09	Control	0.303214069132808	0.121951219512195	2.4864
r2	C030-CHA-S10	Control	0.180614087898856	0.121951219512195	1.4810
r2	C035-CHA-S15	Control	0.244798041615667	0.121951219512195	2.0073
r2	C037-CHA-S17	Control	0.242865816636308	0.121951219512195	1.9915
r2	C038-CHA-S18	Control	0.425790754257908	0.121951219512195	3.4915
r2	C039-CHA-S19	Control	0.242277407631738	0.121951219512195	1.9867
r2	C040-CHA-S20	Control	0	0.121951219512195	0.0000
r2	C041-CHA-N01	Control	0.271739130434783	0.121951219512195	2.2283
r2	C042-CHA-N02	Control	0.0612369871402327	0.121951219512195	0.5021
r2	C044-CHA-N04	Control	0.24375380865326	0.121951219512195	1.9988
r2	C045-CHA-N05	Control	0.180072028811525	0.121951219512195	1.4766
r2	C047-CHA-N07	r3-r4-g1-g2-b4	0.29940119760479	0.121951219512195	2.4551
r2	C048-CHA-N08	Control	0.181268882175227	0.121951219512195	1.4864
r2	C049-CHA-N09	Control	0.176678445229682	0.121951219512195	1.4488
r2	C050-CHA-N10	CON	0	0.121951219512195	0.0000
r2	C051-CHA-N11	CON	0.242571255306246	0.121951219512195	1.9891
r2	C052-CHA-N12	r3-r4-g2-b3-gy1	0.213544844417328	0.121951219512195	1.7511
r2	C054-CHA-N14	Control	0.0609013398294762	0.121951219512195	0.4994
r2	C055-CHA-N15	CON	0.181598062953995	0.121951219512195	1.4891
r2	C056-CHA-N16	Control	0.18450184501845	0.121951219512195	1.5129
r2	C057-CHA-N17	Control	0.275061124694377	0.121951219512195	2.2555
r2	C058-CHA-N18	Control	0.294637595757219	0.121951219512195	2.4160
r2	C061-CHA-NE01	CON	0.305064063453325	0.121951219512195	2.5015
r2	C062-CHA-NE02	Control	0.121580547112462	0.121951219512195	0.9970
r2	C063-CHA-NE03	Control	0.242718446601942	0.121951219512195	1.9903
r2	C064-CHA-NE04	r3-r4-g1-g2-b4	0.334957369062119	0.121951219512195	2.7467
r2	C066-CHA-NE06	Control	0.123152709359606	0.121951219512195	1.0099
r2	C067-CHA-NE07	Control	0	0.121951219512195	0.0000
r2	C069-CHA-NE09	Control	0.152068126520681	0.121951219512195	1.2470
r2	C070-CHA-NE10	Control	0	0.121951219512195	0.0000
r2	C071-CHA-NE11	Control	0.117994100294985	0.121951219512195	0.9676
r2	C072-CHA-NE12	Control	0	0.121951219512195	0.0000
r2	C073-CHA-NE13	r3-r4-g1-g2-b4	0.15015015015015	0.121951219512195	1.2312
r2	C074-CHA-NE14	Control	0.0600961538461538	0.121951219512195	0.4928
r2	C075-CHA-NE15	CON	0.181378476420798	0.121951219512195	1.4873
r2	C076-CHA-NE16	Control	0.121951219512195	0.121951219512195	1.0000
r2	C077-CHA-NE17	r3-r4-g2-b3-gy1	0.180505415162455	0.121951219512195	1.4801
r2	C078-CHA-NE18	r3-r4-g1-g2-b4	0	0.121951219512195	0.0000
r2	C079-CHA-NE19	Control	0.030750307503075	0.121951219512195	0.2522
r2	C081-CHA-C01	r1-r2-gy1	0	0.121951219512195	0.0000
r2	C082-CHA-C02	Control	0.122473974280465	0.121951219512195	1.0043
r2	C084-CHA-C04	Control	0.242571255306246	0.121951219512195	1.9891
r2	C086-CHA-C06	Control	0.110558319513543	0.121951219512195	0.9066
r2	C087-CHA-C07	Control	0.123533045089561	0.121951219512195	1.0130
r2	C089-CHA-C09	Control	0.150330727600722	0.121951219512195	1.2327
r2	C090-CHA-C10	Control	0.061576354679803	0.121951219512195	0.5049
r2	C091-CHA-C11	r3-r4-g1-g2-b4	0.300480769230769	0.121951219512195	2.4639
r2	C094-CHA-C14	r3-r4-g1-g2-b4	0.577156743620899	0.121951219512195	4.7327
r2	C095-CHA-C15	CON	0.0599161174355902	0.121951219512195	0.4913
r2	C096-CHA-C16	r3-r4-g2-b3-gy1	0.120992135511192	0.121951219512195	0.9921
r2	C097-CHA-C17	Control	0.241984271022384	0.121951219512195	1.9843
r2	C100-CHA-C20	Control	0.211608222490931	0.121951219512195	1.7352
r2	C102-CZA02	Control	0.266311584553928	0.121951219512195	2.1838
r2	C107-CZA07	r3-r4-g1-g2-b4	0.364520048602673	0.121951219512195	2.9891
r2	C111-CUG03	Control	0.12187690432663	0.121951219512195	0.9994
r2	C114-CMG01	Control	0.0599880023995201	0.121951219512195	0.4919
r2	C116-CMG03	CON	0.0599880023995201	0.121951219512195	0.4919
r2	C117-CMG04	Control	0.179856115107914	0.121951219512195	1.4748
r2	C118-CMG05	Control	0.120409391932571	0.121951219512195	0.9874
r2	C121-CKZ03	CON	0.0618429189857761	0.121951219512195	0.5071
r2	C122-CKZ04	CON	0.0613120784794605	0.121951219512195	0.5028
r2	C127-CZH04	Control	0.120264582080577	0.121951219512195	0.9862
r2	C134-CMH01	Control	0.121212121212121	0.121951219512195	0.9939
r2	C137-CMH04	Control	0.18359853121175	0.121951219512195	1.5055
r2	C138-CMH05	Control	0.11983223487118	0.121951219512195	0.9826
r2	C139-CBY01	Control	0.273224043715847	0.121951219512195	2.2404
r2	C142-CHU01	Control	0.146056475170399	0.121951219512195	1.1977
r2	C144-CHU03	Control	0.181378476420798	0.121951219512195	1.4873
r2	C145-CMA01	Control	0.146627565982405	0.121951219512195	1.2023
r2	C148-CTJ01	Control	0.120409391932571	0.121951219512195	0.9874
r2	C149-CTJ02	Control	0.244947948560931	0.121951219512195	2.0086
r2	C151-CHA-E21	Control	0.184275184275184	0.121951219512195	1.5111
r2	C152-CKZ06	Control	0.0617283950617284	0.121951219512195	0.5062
r2	C153-CHA-S21	Control	0.125	0.121951219512195	1.0250
r2	C156-CBA03	Control	0.0606060606060606	0.121951219512195	0.4970
r2	KOR01	Control	0.0890736342042755	0.121951219512195	0.7304
r2	KOR02	Control	0.119189511323004	0.121951219512195	0.9774
r2	KOR03	Control	0.117233294255569	0.121951219512195	0.9613
r2	KOR05	Control	0.0589275191514437	0.121951219512195	0.4832
r3/r4	C001-CHA-E01	Control	0.666265784726398	0.619854721549637	1.0749
r3/r4	C002-CHA-E02	Control	0.672672672672673	0.619854721549637	1.0852
r3/r4	C003-CHA-E03	Control	0.743955362678239	0.619854721549637	1.2002
r3/r4	C004-CHA-E04	Control	0.583282489322758	0.619854721549637	0.9410
r3/r4	C005-CHA-E05	CON	0.424460431654676	0.619854721549637	0.6848
r3/r4	C006-CHA-E06	Control	0.605096372029941	0.619854721549637	0.9762
r3/r4	C007-CHA-E07	r3-r4-g1-g2-b4	0	0.619854721549637	0.0000
r3/r4	C008-CHA-E08	Control	0.640060240963855	0.619854721549637	1.0326
r3/r4	C010-CHA-E10	r1-r2-gy1	0.682476943346509	0.619854721549637	1.1010
r3/r4	C011-CHA-E11	r3-r4-g2-b3-gy1	0	0.619854721549637	0.0000
r3/r4	C012-CHA-E12	Control	0.696588868940754	0.619854721549637	1.1238
r3/r4	C013-CHA-E13	Control	0.596833130328867	0.619854721549637	0.9629
r3/r4	C014-CHA-E14	Control	0.664259927797834	0.619854721549637	1.0716
r3/r4	C015-CHA-E15	Control	0.716819571865443	0.619854721549637	1.1564
r3/r4	C016-CHA-E16	r3-r4-g1-g2-b4	0	0.619854721549637	0.0000
r3/r4	C017-CHA-E17	Control	0.588164973102211	0.619854721549637	0.9489
r3/r4	C018-CHA-E18	Control	0.717606630280978	0.619854721549637	1.1577
r3/r4	C019-CHA-E19	Control	0.708708708708709	0.619854721549637	1.1433
r3/r4	C020-CHA-E20	Control	0.575226586102719	0.619854721549637	0.9280
r3/r4	C021-CHA-S01	Control	0.62098241358399	0.619854721549637	1.0018
r3/r4	C021-CHA-S01_2	Control	0.581196581196581	0.619854721549637	0.9376
r3/r4	C022-CHA-S02	Control	0.665452337583485	0.619854721549637	1.0736
r3/r4	C023-CHA-S03	Control	0.69501822600243	0.619854721549637	1.1213
r3/r4	C023-CHA-S03_2	Control	0.735576923076923	0.619854721549637	1.1867
r3/r4	C024-CHA-S04	r1-r2-gy1	0.690923420464994	0.619854721549637	1.1147
r3/r4	C024-CHA-S04_2	Control	0.590555887627017	0.619854721549637	0.9527
r3/r4	C025-CHA-S05	CON	0.61280670257331	0.619854721549637	0.9886
r3/r4	C026-CHA-S06	Control	0.551975683890578	0.619854721549637	0.8905
r3/r4	C027-CHA-S07	Control	0.689823278488726	0.619854721549637	1.1129
r3/r4	C028-CHA-S08	Control	0.71445929526124	0.619854721549637	1.1526
r3/r4	C029-CHA-S09	Control	0.715585203153426	0.619854721549637	1.1544
r3/r4	C030-CHA-S10	Control	0.597230583985551	0.619854721549637	0.9635
r3/r4	C035-CHA-S15	Control	0.753977968176255	0.619854721549637	1.2164
r3/r4	C036-CHA-S16	r1-r2-gy1	0.628193097695756	0.619854721549637	1.0135
r3/r4	C037-CHA-S17	Control	0.629022465088038	0.619854721549637	1.0148
r3/r4	C038-CHA-S18	Control	0.666666666666667	0.619854721549637	1.0755
r3/r4	C039-CHA-S19	Control	0.651726226529376	0.619854721549637	1.0514
r3/r4	C040-CHA-S20	Control	0.596871239470517	0.619854721549637	0.9629
r3/r4	C041-CHA-N01	Control	0.666666666666667	0.619854721549637	1.0755
r3/r4	C042-CHA-N02	Control	0.600122473974281	0.619854721549637	0.9682
r3/r4	C044-CHA-N04	Control	0.616697135892748	0.619854721549637	0.9949
r3/r4	C045-CHA-N05	Control	0.602641056422569	0.619854721549637	0.9722
r3/r4	C046-CHA-N06	r3-r4-g1-g2-b4	0	0.619854721549637	0.0000
r3/r4	C047-CHA-N07	r3-r4-g1-g2-b4	0	0.619854721549637	0.0000
r3/r4	C048-CHA-N08	Control	0.548640483383686	0.619854721549637	0.8851
r3/r4	C049-CHA-N09	Control	0.56301531213192	0.619854721549637	0.9083
r3/r4	C050-CHA-N10	CON	0.499396863691195	0.619854721549637	0.8057
r3/r4	C051-CHA-N11	CON	0.565191024863554	0.619854721549637	0.9118
r3/r4	C052-CHA-N12	r3-r4-g2-b3-gy1	0.00508440105755542	0.619854721549637	0.0082
r3/r4	C054-CHA-N14	Control	0.64068209500609	0.619854721549637	1.0336
r3/r4	C055-CHA-N15	CON	0.493946731234867	0.619854721549637	0.7969
r3/r4	C056-CHA-N16	Control	0.720069700697007	0.619854721549637	1.1617
r3/r4	C057-CHA-N17	Control	0.591687041564792	0.619854721549637	0.9546
r3/r4	C058-CHA-N18	Control	0.610489098408957	0.619854721549637	0.9849
r3/r4	C059-CHA-N19	r3-r4-g2-b3-gy1	0	0.619854721549637	0.0000
r3/r4	C061-CHA-NE01	CON	0.593044539353265	0.619854721549637	0.9567
r3/r4	C062-CHA-NE02	Control	0.729483282674772	0.619854721549637	1.1769
r3/r4	C063-CHA-NE03	Control	0.711165048543689	0.619854721549637	1.1473
r3/r4	C064-CHA-NE04	r3-r4-g1-g2-b4	0.0048721071863581	0.619854721549637	0.0079
r3/r4	C066-CHA-NE06	Control	0.66256157635468	0.619854721549637	1.0689
r3/r4	C067-CHA-NE07	Control	0.542929292929293	0.619854721549637	0.8759
r3/r4	C069-CHA-NE09	Control	0.562043795620438	0.619854721549637	0.9067
r3/r4	C070-CHA-NE10	Control	0.619854721549637	0.619854721549637	1.0000
r3/r4	C071-CHA-NE11	Control	0.651327433628319	0.619854721549637	1.0508
r3/r4	C072-CHA-NE12	Control	0.570737605804111	0.619854721549637	0.9208
r3/r4	C073-CHA-NE13	r3-r4-g1-g2-b4	0.00480480480480481	0.619854721549637	0.0078
r3/r4	C074-CHA-NE14	Control	0.584134615384616	0.619854721549637	0.9424
r3/r4	C075-CHA-NE15	CON	0.442563482466747	0.619854721549637	0.7140
r3/r4	C076-CHA-NE16	Control	0.597560975609756	0.619854721549637	0.9640
r3/r4	C077-CHA-NE17	r3-r4-g2-b3-gy1	0.00286516532003897	0.619854721549637	0.0046
r3/r4	C078-CHA-NE18	r3-r4-g1-g2-b4	0.0048750761730652	0.619854721549637	0.0079
r3/r4	C079-CHA-NE19	Control	0.681426814268143	0.619854721549637	1.0993
r3/r4	C081-CHA-C01	r1-r2-gy1	0.720453170543915	0.619854721549637	1.1623
r3/r4	C082-CHA-C02	Control	0.627679118187386	0.619854721549637	1.0126
r3/r4	C083-CHA-C03	r3-r4-g1-g2-b4	0	0.619854721549637	0.0000
r3/r4	C084-CHA-C04	Control	0.667070952092177	0.619854721549637	1.0762
r3/r4	C086-CHA-C06	Control	0.539524599226092	0.619854721549637	0.8704
r3/r4	C087-CHA-C07	Control	0.607782581840642	0.619854721549637	0.9805
r3/r4	C088-CHA-C08	Control	0.687615526802218	0.619854721549637	1.1093
r3/r4	C089-CHA-C09	Control	0.63740228502706	0.619854721549637	1.0283
r3/r4	C090-CHA-C10	Control	0.63115763546798	0.619854721549637	1.0182
r3/r4	C091-CHA-C11	r3-r4-g1-g2-b4	0.00240384615384616	0.619854721549637	0.0039
r3/r4	C094-CHA-C14	r3-r4-g1-g2-b4	0	0.619854721549637	0.0000
r3/r4	C095-CHA-C15	CON	0.58478130617136	0.619854721549637	0.9434
r3/r4	C096-CHA-C16	r3-r4-g2-b3-gy1	0	0.619854721549637	0.0000
r3/r4	C097-CHA-C17	Control	0.745311554748942	0.619854721549637	1.2024
r3/r4	C099-CHA-C19	Control	0.611923623806622	0.619854721549637	0.9872
r3/r4	C100-CHA-C20	Control	0.564288593309149	0.619854721549637	0.9104
r3/r4	C102-CZA02	Control	0.764314247669774	0.619854721549637	1.2331
r3/r4	C107-CZA07	r3-r4-g1-g2-b4	0	0.619854721549637	0.0000
r3/r4	C111-CUG03	Control	0.528945764777574	0.619854721549637	0.8533
r3/r4	C112-CUG04	r1-r2-gy1	0.559560171044594	0.619854721549637	0.9027
r3/r4	C114-CMG01	Control	0.621475704859028	0.619854721549637	1.0026
r3/r4	C116-CMG03	CON	0.453509298140372	0.619854721549637	0.7316
r3/r4	C117-CMG04	Control	0.625899280575539	0.619854721549637	1.0098
r3/r4	C118-CMG05	Control	0.592414208308248	0.619854721549637	0.9557
r3/r4	C120-CKZ02	CON	0.597812879708384	0.619854721549637	0.9644
r3/r4	C121-CKZ03	CON	0.566481137909709	0.619854721549637	0.9139
r3/r4	C122-CKZ04	CON	0.610668301655426	0.619854721549637	0.9852
r3/r4	C127-CZH04	Control	0.546001202645821	0.619854721549637	0.8809
r3/r4	C134-CMH01	Control	0.618181818181818	0.619854721549637	0.9973
r3/r4	C137-CMH04	Control	0.577723378212975	0.619854721549637	0.9320
